Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T22:45:01.894247Z,6826.8,245.6,14.71,4.92,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T22:30:01.816798Z,6826.8,242.9,17.05,5.27,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T22:15:01.619039Z,6826.8,237.1,20.36,5.02,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T22:00:02.277424Z,6826.8,243.3,14.16,3.89,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T21:45:02.229114Z,6826.8,240.8,9.25,5.06,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T21:30:02.211632Z,6826.8,226.7,12.60,5.09,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T21:15:01.712854Z,6826.8,213.4,16.11,4.92,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T21:00:01.735610Z,6826.8,203.0,16.37,4.51,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T20:45:02.006642Z,6826.8,193.8,19.05,5.40,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T20:30:02.270740Z,6826.8,195.2,12.65,4.68,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T20:15:01.872081Z,6826.8,212.9,20.72,4.24,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T20:00:05.403307Z,6826.8,186.7,18.76,5.00,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T19:45:02.075981Z,6826.8,172.3,19.10,5.90,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T19:30:02.259031Z,6826.8,166.7,21.04,5.78,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T19:15:01.417008Z,6826.8,161.1,19.35,5.67,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T19:00:01.651032Z,6826.8,254.1,17.61,4.25,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T18:45:01.899143Z,6826.8,253.5,12.15,3.55,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T18:30:01.926392Z,6826.8,255.0,11.60,5.28,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T18:15:01.806848Z,6826.8,258.2,18.89,4.76,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T18:00:01.571561Z,6826.8,257.8,18.02,5.44,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T17:45:01.821377Z,6826.8,251.0,16.36,4.52,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T17:30:02.059143Z,6826.8,249.1,18.48,5.20,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T17:15:01.915348Z,6826.8,250.6,19.40,5.10,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T17:00:01.879146Z,6826.8,247.4,19.66,5.19,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T16:45:01.682565Z,6826.8,247.2,18.76,4.49,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T16:30:01.530166Z,6826.8,251.1,20.30,5.02,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T16:15:02.127352Z,6826.8,244.6,17.93,5.45,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T16:00:02.083504Z,6826.8,246.3,19.66,3.29,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T15:45:02.244428Z,6826.8,228.4,19.25,5.46,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T15:30:02.460151Z,6826.8,220.9,20.40,5.17,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T15:15:02.365679Z,6826.8,222.8,19.48,4.40,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T15:00:02.385007Z,6826.8,224.3,20.56,5.23,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T14:45:01.552988Z,6826.8,218.6,19.26,5.26,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T14:30:01.882700Z,6826.8,215.2,12.10,5.35,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T14:15:02.313184Z,6826.8,202.0,16.67,4.41,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T14:00:02.378768Z,6826.8,192.2,21.46,5.61,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T13:45:01.652223Z,6826.8,191.7,16.15,5.71,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T13:30:01.823500Z,6826.8,195.7,17.87,5.44,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T13:15:02.177687Z,6826.8,199.8,15.18,4.12,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T13:00:02.725080Z,6826.8,196.6,21.50,4.29,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T12:45:01.481646Z,6826.8,198.2,21.11,5.48,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T12:30:01.558042Z,6826.8,196.2,14.10,5.65,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T12:15:22.532663Z,6826.8,409.6,16.24,5.01,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T12:00:10.880923Z,6826.8,180.2,16.28,5.84,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T11:30:01.993736Z,6826.8,156.2,21.27,4.35,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T11:00:02.366508Z,6826.8,151.6,19.37,5.13,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T10:45:02.191712Z,6826.8,154.0,21.53,4.78,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T10:30:01.782480Z,6826.8,154.6,22.98,5.55,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T10:15:01.694421Z,6826.8,211.9,21.03,5.77,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T10:00:05.407674Z,6826.8,201.8,17.84,3.81,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T09:45:01.848143Z,6826.8,191.8,20.43,5.83,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T09:30:02.086942Z,6826.8,196.4,21.51,5.84,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T09:15:01.534611Z,6826.8,164.1,16.23,5.32,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T09:00:02.240799Z,6826.8,149.4,23.16,6.21,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T08:45:01.734890Z,6826.8,153.2,22.53,5.74,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T08:30:01.733639Z,6826.8,152.4,22.89,5.93,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T08:15:02.068712Z,6826.8,152.3,23.03,5.74,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T08:00:02.398047Z,6826.8,152.8,21.34,5.90,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T07:45:02.146682Z,6826.8,158.8,23.30,5.63,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T07:30:01.872049Z,6826.8,162.6,19.20,5.11,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T07:15:01.872181Z,6826.8,155.1,18.91,5.35,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T07:00:02.222780Z,6826.8,153.6,20.65,5.09,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T06:45:01.741962Z,6826.8,151.9,22.93,4.42,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T06:30:01.538125Z,6826.8,152.8,22.83,6.25,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T06:15:02.207446Z,6826.8,154.4,21.73,1.99,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T06:00:06.102567Z,6826.8,150.5,22.83,5.79,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T05:45:01.510944Z,6826.8,155.4,19.98,6.03,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T05:30:02.042150Z,6826.8,151.2,21.01,6.10,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T05:15:01.910164Z,6826.8,154.0,22.69,5.86,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T05:00:01.434922Z,6826.8,153.8,21.28,5.53,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T04:45:01.540586Z,6826.8,158.6,21.77,6.26,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T04:30:02.094407Z,6826.8,153.8,22.11,6.02,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T04:15:02.374316Z,6826.8,172.0,22.67,5.06,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T04:00:02.222809Z,6826.8,164.3,21.10,6.08,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T03:45:01.752445Z,6826.8,152.2,22.26,6.02,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T03:30:02.245607Z,6826.8,155.1,20.84,4.86,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T03:15:02.307966Z,6782.8,151.9,21.69,3.68,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T03:00:01.875287Z,6782.8,153.6,22.72,5.43,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T02:45:01.595112Z,6782.8,153.3,21.24,5.74,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T02:30:02.136896Z,6782.8,153.4,22.28,6.24,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T02:15:01.642895Z,6782.8,151.7,20.32,5.85,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T02:00:02.108319Z,6782.8,151.1,22.14,6.19,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T01:45:01.604184Z,6782.8,152.6,22.03,6.23,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T01:30:02.402229Z,6782.8,153.6,21.94,5.42,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T01:15:02.147488Z,6782.8,150.7,22.83,5.22,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T01:00:01.631165Z,6782.8,152.4,23.12,5.84,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T00:45:01.698571Z,6782.8,154.5,7.30,5.72,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T00:30:02.215016Z,6782.8,155.2,23.05,6.03,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T00:15:01.652021Z,6782.8,150.7,18.51,6.00,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-17T00:00:01.453119Z,6782.8,152.2,17.29,5.06,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T23:45:01.974322Z,6782.8,152.9,22.67,6.07,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T23:30:01.435200Z,6782.8,153.5,23.20,5.85,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T23:15:02.723482Z,6782.8,155.3,23.03,6.16,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T23:00:06.031671Z,6782.8,169.2,22.35,6.14,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T22:45:02.272884Z,6782.8,151.8,18.41,5.56,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T22:30:01.707537Z,6782.8,154.1,22.97,5.80,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T22:15:01.457778Z,6782.8,152.9,16.86,6.12,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T22:00:01.488126Z,6782.8,153.1,20.10,4.44,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T21:45:02.199230Z,6782.8,153.3,23.06,5.97,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T21:30:01.485436Z,6782.8,154.9,21.71,6.08,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T21:15:01.732423Z,6782.8,151.1,22.97,5.98,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T21:00:02.126606Z,6782.8,151.8,21.83,5.64,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T20:45:01.500975Z,6782.8,152.8,22.85,6.10,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T20:30:02.246837Z,6782.8,155.1,22.33,5.65,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T20:15:02.156785Z,6782.8,150.8,22.67,5.42,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T20:00:01.962843Z,6782.8,151.6,19.76,5.97,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T19:45:01.710990Z,6782.8,154.9,21.42,5.04,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T19:30:01.508987Z,6782.8,151.6,22.38,5.45,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T19:15:02.019400Z,6782.8,153.2,23.02,5.98,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T19:00:01.532183Z,6782.8,154.2,22.89,5.98,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T18:45:01.941149Z,6782.8,154.1,22.95,6.16,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T18:30:01.546037Z,6782.8,151.0,21.95,5.19,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T18:15:02.013367Z,6782.8,154.5,22.86,5.97,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T18:00:05.693655Z,6782.8,151.0,23.07,6.09,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T17:45:02.112278Z,6782.8,155.5,22.92,5.78,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T17:30:01.767097Z,6782.8,155.8,23.01,5.48,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T17:15:02.327481Z,6782.8,150.8,15.97,5.40,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T17:00:05.031396Z,6782.8,151.8,19.85,6.03,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T16:45:01.988675Z,6782.8,154.5,22.09,6.18,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T16:30:01.712689Z,6782.8,153.6,22.77,5.93,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T16:15:01.777814Z,6782.8,153.9,22.75,4.15,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T16:00:02.228814Z,6782.8,161.1,19.95,6.32,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T15:45:01.577115Z,6782.8,163.9,22.48,5.82,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T15:30:02.216144Z,6782.8,160.5,18.51,5.89,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T15:15:02.164635Z,6782.8,162.5,16.50,5.94,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T15:00:01.487163Z,6782.8,165.4,22.51,6.22,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T14:45:02.129248Z,6782.8,172.7,22.18,3.33,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T14:30:01.533685Z,6782.8,161.9,22.59,5.91,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T14:15:01.603919Z,6782.8,159.8,21.01,5.15,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T14:00:02.397531Z,6782.8,165.3,21.31,5.95,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T13:45:01.746906Z,6782.8,162.1,18.62,4.87,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T13:30:01.476531Z,6782.8,165.1,20.53,5.35,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T13:15:02.023877Z,6782.8,164.9,21.33,5.46,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T13:00:01.642119Z,6782.8,167.2,21.53,5.95,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T12:45:01.969357Z,6782.8,162.9,21.64,5.84,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T12:30:02.443455Z,6782.8,163.8,21.94,5.86,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T12:15:02.234742Z,6782.8,165.2,22.49,5.98,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T12:00:01.937571Z,6782.8,158.8,22.68,5.99,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T11:45:01.699307Z,6782.8,156.9,21.76,5.40,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T11:30:01.611543Z,6782.8,237.4,14.83,5.01,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T11:15:02.373350Z,6782.8,230.4,16.18,5.11,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T11:00:02.196165Z,6782.8,218.8,20.95,5.35,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T10:45:02.230653Z,6782.8,222.3,19.11,6.20,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T10:30:02.354802Z,6782.8,222.2,19.68,5.33,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T10:15:01.778237Z,6782.8,235.9,15.67,6.16,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T10:00:04.753654Z,6782.8,233.3,20.89,5.92,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T09:45:01.979789Z,6782.8,235.5,20.80,5.18,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T09:30:01.633843Z,6782.8,242.8,16.82,4.69,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T09:15:01.746653Z,6782.8,238.6,18.69,5.36,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T09:00:01.721886Z,6782.8,243.5,20.89,4.90,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T08:45:01.982976Z,6782.8,250.9,20.39,4.54,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T08:30:01.904457Z,6782.8,246.0,19.89,5.28,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T08:15:01.617202Z,6782.8,249.6,19.04,5.21,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T08:00:01.805901Z,6782.8,251.7,20.28,4.92,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T07:45:02.080484Z,6782.8,257.7,17.77,5.52,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T07:30:01.932194Z,6782.8,255.3,19.58,4.70,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T07:15:01.972934Z,6782.8,254.9,18.53,4.62,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T07:00:02.202912Z,6782.8,252.4,18.34,4.69,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T06:45:02.118148Z,6782.8,252.2,19.50,3.79,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T06:30:02.037765Z,6782.8,254.1,16.90,5.37,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T06:15:01.718887Z,6782.8,247.3,17.66,4.65,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T06:00:01.742418Z,6782.8,251.6,19.38,4.84,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T05:45:01.651610Z,6782.8,249.6,20.05,4.35,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T05:30:01.896563Z,6782.8,246.5,20.04,4.55,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T05:15:02.245274Z,6782.8,244.2,13.59,5.45,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T05:00:02.148355Z,6782.8,251.2,19.79,4.93,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T04:45:02.392890Z,6782.8,242.4,13.24,3.44,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T04:30:02.296560Z,6782.8,237.0,20.02,5.36,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T04:15:02.377529Z,6782.8,234.8,12.09,5.15,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T04:00:02.380952Z,6782.8,233.3,20.66,5.14,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T03:45:01.561813Z,6782.8,223.6,20.96,4.70,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T03:30:01.728606Z,6782.8,228.6,19.88,5.89,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T03:15:01.593612Z,6782.8,224.3,20.97,5.44,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T03:00:01.673962Z,6782.8,220.1,20.45,4.36,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T02:45:01.664619Z,6782.8,213.2,21.65,5.50,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T02:30:01.822267Z,6782.8,207.0,19.40,4.10,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T02:15:01.722624Z,6782.8,198.7,20.55,5.96,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T02:00:05.454343Z,6782.8,196.7,22.02,4.60,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T01:45:02.315568Z,6782.8,190.7,20.57,5.18,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T01:30:01.459241Z,6782.8,181.9,9.01,6.16,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T01:15:01.537787Z,6782.8,183.5,21.05,5.85,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T01:00:01.717984Z,6782.8,189.0,20.31,5.22,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T00:45:02.002568Z,6782.8,189.8,21.90,6.01,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T00:30:02.217351Z,6782.8,177.2,21.58,6.13,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T00:15:01.710073Z,6782.8,184.4,21.22,3.95,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-16T00:00:01.592967Z,6782.8,182.8,21.83,3.88,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T23:45:01.992571Z,6782.8,180.9,19.86,6.07,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T23:30:01.908481Z,6782.8,182.1,20.36,5.82,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T23:15:02.224554Z,6782.8,166.8,22.95,6.35,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T23:00:02.363535Z,6782.8,147.8,20.75,5.81,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T22:45:02.083067Z,6782.8,265.2,19.69,5.27,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T22:30:01.631358Z,6782.8,266.0,16.67,4.16,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T22:15:01.785966Z,6782.8,247.4,11.78,5.66,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T22:00:02.366572Z,6782.8,243.1,19.19,4.55,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T21:45:02.364892Z,6782.8,235.9,19.04,5.73,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T21:30:02.310336Z,6782.8,245.5,21.24,5.03,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T21:15:02.330891Z,6782.8,234.6,19.94,5.20,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T21:00:02.123048Z,6782.8,230.8,18.15,5.88,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T20:45:01.573762Z,6782.8,229.8,11.06,5.48,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T20:30:01.791184Z,6782.8,225.5,20.93,5.44,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T20:15:01.636205Z,6782.8,227.2,20.88,5.37,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T20:00:01.640001Z,6782.8,229.2,21.59,5.78,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T19:45:01.746628Z,6782.8,222.5,21.22,5.45,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T19:30:01.814848Z,6782.8,222.7,16.86,5.63,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T19:15:01.682919Z,6782.8,222.3,15.24,5.91,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T19:00:01.739919Z,6782.8,216.5,21.36,5.59,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T18:45:01.748187Z,6782.8,209.8,21.55,5.48,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-15T18:30:01.672994Z,6782.8,196.0,21.56,5.09,,my_source_IP
